CALIB_AIRSPEED,TRUE_AIRSPEED,VERTICAL_SPEED,ALTITUDE,AOA_LEFT,AOA_RIGHT,MAGNETIC_HEADING,AUTOPILOT_ENGAGED,AUTOTHROTTLE_ENGAGED,IN_AIR
318.88,459.0,1512.0,22988.0,0.22,0.35,-61.61,1.0,1.0,1.0
318.75,459.25,1520.0,23016.0,0.22,0.4,-61.61,1.0,1.0,1.0
318.62,459.25,1528.0,23041.0,0.26,0.4,-61.61,1.0,1.0,1.0
318.62,459.5,1544.0,23068.0,0.26,0.4,-61.61,1.0,1.0,1.0
318.62,459.5,1552.0,23094.0,0.26,0.4,-61.61,1.0,1.0,1.0
318.5,459.5,1568.0,23120.0,0.26,0.44,-61.61,1.0,1.0,1.0
318.62,460.0,1592.0,23146.0,0.31,0.44,-61.52,1.0,1.0,1.0
318.5,459.75,1600.0,23173.0,0.26,0.4,-61.52,1.0,1.0,1.0
318.38,459.75,1608.0,23201.0,0.22,0.35,-61.52,1.0,1.0,1.0
318.38,460.0,1616.0,23228.0,0.26,0.4,-61.52,1.0,1.0,1.0
318.0,460.0,1608.0,23254.0,0.26,0.35,-61.52,1.0,1.0,1.0
317.62,459.5,1600.0,23283.0,0.22,0.4,-61.52,1.0,1.0,1.0
317.62,459.75,1592.0,23307.0,0.26,0.4,-61.44,1.0,1.0,1.0
317.25,459.5,1576.0,23336.0,0.22,0.35,-61.44,1.0,1.0,1.0
317.12,459.5,1552.0,23364.0,0.13,0.35,-61.44,1.0,1.0,1.0
316.75,459.5,1512.0,23389.0,0.18,0.31,-61.44,1.0,1.0,1.0
316.25,459.0,1472.0,23415.0,0.18,0.31,-61.44,1.0,1.0,1.0
316.38,459.25,1432.0,23438.0,0.18,0.35,-61.35,1.0,1.0,1.0
316.75,459.75,1384.0,23463.0,0.13,0.31,-61.35,1.0,1.0,1.0
317.0,460.25,1328.0,23488.0,0.09,0.26,-61.35,1.0,1.0,1.0
316.88,460.25,1288.0,23508.0,0.18,0.31,-61.35,1.0,1.0,1.0
316.88,460.5,1256.0,23530.0,0.13,0.31,-61.35,1.0,1.0,1.0
317.12,460.75,1232.0,23551.0,0.18,0.35,-61.35,1.0,1.0,1.0
317.12,461.0,1224.0,23571.0,0.22,0.35,-61.35,1.0,1.0,1.0
317.12,461.0,1216.0,23592.0,0.22,0.35,-61.35,1.0,1.0,1.0
317.25,461.75,1216.0,23613.0,0.22,0.35,-61.35,1.0,1.0,1.0
318.25,463.0,1224.0,23634.0,0.22,0.35,-61.26,1.0,1.0,1.0
318.5,463.5,1248.0,23653.0,0.22,0.35,-61.26,1.0,1.0,1.0
318.62,463.75,1280.0,23672.0,0.26,0.44,-61.26,1.0,1.0,1.0
319.0,464.5,1320.0,23694.0,0.31,0.44,-61.26,1.0,1.0,1.0
319.12,464.75,1368.0,23717.0,0.31,0.44,-61.26,1.0,1.0,1.0
319.25,465.25,1424.0,23739.0,0.31,0.44,-61.26,1.0,1.0,1.0
319.38,465.5,1472.0,23764.0,0.31,0.44,-61.26,1.0,1.0,1.0
319.5,466.0,1520.0,23788.0,0.26,0.44,-61.26,1.0,1.0,1.0
319.75,466.5,1568.0,23814.0,0.26,0.44,-61.26,1.0,1.0,1.0
320.12,467.0,1624.0,23841.0,0.26,0.4,-61.26,1.0,1.0,1.0
320.25,467.25,1672.0,23866.0,0.26,0.44,-61.26,1.0,1.0,1.0
320.0,467.25,1720.0,23894.0,0.26,0.44,-61.26,1.0,1.0,1.0
320.0,467.5,1768.0,23923.0,0.26,0.4,-61.26,1.0,1.0,1.0
319.88,467.75,1808.0,23954.0,0.22,0.44,-61.26,1.0,1.0,1.0
319.88,467.75,1824.0,23983.0,0.13,0.35,-61.26,1.0,1.0,1.0
319.88,468.0,1824.0,24013.0,0.04,0.26,-61.26,1.0,1.0,1.0
319.62,467.75,1824.0,24044.0,0.13,0.35,-61.26,1.0,1.0,1.0
319.38,467.75,1824.0,24074.0,0.22,0.26,-61.35,1.0,1.0,1.0
319.25,467.75,1800.0,24105.0,0.09,0.22,-61.35,1.0,1.0,1.0
319.25,468.0,1800.0,24133.0,0.13,0.31,-61.35,1.0,1.0,1.0
319.0,467.75,1784.0,24163.0,0.22,0.26,-61.35,1.0,1.0,1.0
319.38,468.5,1760.0,24193.0,0.0,0.18,-61.35,1.0,1.0,1.0
318.88,468.0,1736.0,24220.0,0.04,0.22,-61.35,1.0,1.0,1.0
318.75,468.0,1720.0,24251.0,0.09,0.22,-61.35,1.0,1.0,1.0
319.25,468.75,1704.0,24278.0,0.09,0.22,-61.35,1.0,1.0,1.0
320.0,469.75,1680.0,24306.0,0.04,0.22,-61.35,1.0,1.0,1.0
319.62,469.25,1664.0,24334.0,0.04,0.18,-61.35,1.0,1.0,1.0
319.25,469.25,1672.0,24361.0,0.13,0.31,-61.35,1.0,1.0,1.0
319.12,469.25,1648.0,24391.0,0.0,0.22,-61.44,1.0,1.0,1.0
319.25,469.5,1640.0,24417.0,0.13,0.26,-61.44,1.0,1.0,1.0
319.12,469.5,1656.0,24443.0,0.18,0.31,-61.44,1.0,1.0,1.0
319.0,469.5,1656.0,24471.0,0.13,0.26,-61.44,1.0,1.0,1.0
318.75,469.25,1664.0,24497.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.75,469.5,1672.0,24526.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.75,469.5,1680.0,24553.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.5,469.5,1688.0,24581.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.38,469.75,1688.0,24608.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.0,469.25,1680.0,24637.0,0.13,0.26,-61.44,1.0,1.0,1.0
317.75,469.25,1656.0,24667.0,0.04,0.22,-61.35,1.0,1.0,1.0
317.62,469.25,1616.0,24692.0,0.09,0.22,-61.44,1.0,1.0,1.0
317.62,469.5,1576.0,24720.0,0.09,0.26,-61.44,1.0,1.0,1.0
317.75,469.5,1536.0,24746.0,0.04,0.22,-61.44,1.0,1.0,1.0
318.0,470.25,1496.0,24772.0,0.04,0.22,-61.44,1.0,1.0,1.0
318.25,470.75,1456.0,24797.0,0.0,0.22,-61.44,1.0,1.0,1.0
318.25,470.75,1416.0,24822.0,0.0,0.18,-61.44,1.0,1.0,1.0
318.25,471.0,1376.0,24844.0,-0.04,0.18,-61.44,1.0,1.0,1.0
318.38,471.25,1344.0,24867.0,0.13,0.26,-61.44,1.0,1.0,1.0
318.25,471.25,1320.0,24890.0,0.0,0.13,-61.44,1.0,1.0,1.0
318.62,471.75,1320.0,24912.0,0.22,0.31,-61.44,1.0,1.0,1.0
318.75,472.25,1336.0,24934.0,0.18,0.35,-61.44,1.0,1.0,1.0
319.38,473.25,1344.0,24958.0,0.09,0.26,-61.44,1.0,1.0,1.0
319.25,473.25,1352.0,24978.0,0.04,0.26,-61.44,1.0,1.0,1.0
318.75,472.75,1352.0,25003.0,0.18,0.31,-61.44,1.0,1.0,1.0
318.75,473.0,1376.0,25024.0,0.18,0.4,-61.44,1.0,1.0,1.0
318.38,472.75,1408.0,25047.0,0.22,0.4,-61.44,1.0,1.0,1.0
318.75,473.25,1432.0,25071.0,0.22,0.4,-61.44,1.0,1.0,1.0
318.75,473.25,1456.0,25095.0,0.13,0.35,-61.44,1.0,1.0,1.0
318.5,473.25,1472.0,25120.0,0.22,0.35,-61.52,1.0,1.0,1.0
318.62,473.75,1496.0,25143.0,0.18,0.35,-61.52,1.0,1.0,1.0
318.88,474.0,1520.0,25168.0,0.18,0.35,-61.52,1.0,1.0,1.0
319.12,474.5,1528.0,25194.0,0.13,0.26,-61.52,1.0,1.0,1.0
318.38,473.75,1512.0,25222.0,0.09,0.22,-61.52,1.0,1.0,1.0
318.5,474.0,1520.0,25245.0,0.13,0.26,-61.52,1.0,1.0,1.0
318.62,474.5,1520.0,25272.0,0.13,0.26,-61.44,1.0,1.0,1.0
318.75,474.75,1528.0,25298.0,0.04,0.26,-61.44,1.0,1.0,1.0
319.12,475.25,1512.0,25322.0,0.04,0.18,-61.44,1.0,1.0,1.0
319.0,475.5,1504.0,25347.0,0.0,0.22,-61.44,1.0,1.0,1.0
318.75,475.25,1496.0,25372.0,0.04,0.26,-61.44,1.0,1.0,1.0
319.0,475.75,1496.0,25399.0,0.09,0.22,-61.44,1.0,1.0,1.0
319.5,476.5,1496.0,25423.0,0.04,0.22,-61.44,1.0,1.0,1.0
319.75,477.0,1504.0,25449.0,0.09,0.26,-61.44,1.0,1.0,1.0
319.75,477.5,1512.0,25475.0,0.09,0.26,-61.44,1.0,1.0,1.0
320.0,477.75,1528.0,25498.0,0.04,0.26,-61.52,1.0,1.0,1.0
320.12,478.25,1544.0,25524.0,0.04,0.22,-61.52,1.0,1.0,1.0
320.12,478.5,1552.0,25551.0,0.04,0.22,-61.52,1.0,1.0,1.0
320.38,479.0,1568.0,25575.0,0.04,0.22,-61.52,1.0,1.0,1.0
320.38,479.25,1592.0,25601.0,0.13,0.31,-61.52,1.0,1.0,1.0
320.5,479.5,1624.0,25627.0,0.09,0.26,-61.52,1.0,1.0,1.0
320.5,480.0,1648.0,25656.0,0.04,0.22,-61.52,1.0,1.0,1.0
320.5,480.0,1664.0,25682.0,0.0,0.22,-61.61,1.0,1.0,1.0
320.62,480.5,1672.0,25712.0,-0.04,0.22,-61.61,1.0,1.0,1.0
320.75,480.75,1680.0,25738.0,-0.04,0.18,-61.61,1.0,1.0,1.0
320.75,481.0,1680.0,25767.0,0.0,0.22,-61.61,1.0,1.0,1.0
320.12,480.5,1680.0,25793.0,0.0,0.18,-61.61,1.0,1.0,1.0
319.75,480.0,1672.0,25822.0,-0.04,0.18,-61.61,1.0,1.0,1.0
319.75,480.5,1656.0,25850.0,-0.04,0.18,-61.7,1.0,1.0,1.0
319.75,480.5,1632.0,25878.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.5,480.5,1616.0,25903.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.75,481.0,1592.0,25930.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.75,481.25,1576.0,25957.0,-0.04,0.13,-61.7,1.0,1.0,1.0
320.12,481.75,1560.0,25982.0,-0.04,0.09,-61.7,1.0,1.0,1.0
320.25,482.25,1536.0,26009.0,-0.09,0.09,-61.7,1.0,1.0,1.0
320.38,482.75,1520.0,26033.0,-0.09,0.09,-61.7,1.0,1.0,1.0
320.38,482.75,1496.0,26059.0,-0.09,0.13,-61.7,1.0,1.0,1.0
320.25,483.0,1480.0,26083.0,-0.09,0.13,-61.7,1.0,1.0,1.0
320.38,483.25,1472.0,26108.0,-0.04,0.13,-61.7,1.0,1.0,1.0
320.25,483.25,1456.0,26134.0,-0.04,0.13,-61.7,1.0,1.0,1.0
320.12,483.25,1456.0,26158.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.62,482.75,1456.0,26182.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.62,483.25,1448.0,26205.0,0.0,0.13,-61.7,1.0,1.0,1.0
319.75,483.5,1448.0,26232.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.75,483.5,1440.0,26256.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.88,484.0,1432.0,26280.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.88,484.0,1424.0,26304.0,-0.04,0.13,-61.7,1.0,1.0,1.0
319.88,484.25,1408.0,26329.0,-0.04,0.13,-61.61,1.0,1.0,1.0
319.88,484.25,1408.0,26351.0,-0.04,0.13,-61.61,1.0,1.0,1.0
319.75,484.5,1400.0,26374.0,-0.04,0.18,-61.7,1.0,1.0,1.0
319.75,484.5,1400.0,26398.0,-0.04,0.13,-61.7,1.0,1.0,1.0
320.0,485.0,1392.0,26422.0,-0.04,0.13,-61.7,1.0,1.0,1.0
320.5,485.75,1400.0,26445.0,0.04,0.13,-61.7,1.0,1.0,1.0
320.62,486.0,1416.0,26468.0,-0.04,0.13,-61.7,1.0,1.0,1.0
321.0,486.75,1440.0,26492.0,-0.04,0.13,-61.7,1.0,1.0,1.0
321.0,487.0,1464.0,26514.0,0.04,0.18,-61.7,1.0,1.0,1.0
321.38,487.5,1496.0,26541.0,0.0,0.13,-61.7,1.0,1.0,1.0
321.25,487.5,1528.0,26565.0,0.0,0.09,-61.7,1.0,1.0,1.0
321.25,487.75,1552.0,26590.0,0.0,0.13,-61.61,1.0,1.0,1.0
321.25,488.0,1576.0,26616.0,0.04,0.13,-61.61,1.0,1.0,1.0
321.38,488.25,1600.0,26643.0,0.04,0.13,-61.61,1.0,1.0,1.0
321.38,488.5,1632.0,26668.0,0.04,0.18,-61.61,1.0,1.0,1.0
321.25,488.5,1664.0,26697.0,0.04,0.18,-61.52,1.0,1.0,1.0
320.88,488.25,1688.0,26725.0,-0.04,0.13,-61.52,1.0,1.0,1.0
320.62,488.0,1704.0,26753.0,-0.04,0.13,-61.52,1.0,1.0,1.0
320.75,488.5,1712.0,26781.0,-0.04,0.13,-61.52,1.0,1.0,1.0
320.5,488.5,1720.0,26810.0,-0.09,0.09,-61.52,1.0,1.0,1.0
320.62,488.5,1728.0,26839.0,-0.09,0.09,-61.52,1.0,1.0,1.0
320.62,489.0,1720.0,26867.0,-0.09,0.09,-61.52,1.0,1.0,1.0
320.75,489.25,1720.0,26895.0,-0.09,0.09,-61.52,1.0,1.0,1.0
320.88,489.75,1712.0,26924.0,-0.18,0.09,-61.52,1.0,1.0,1.0
321.0,490.0,1704.0,26952.0,-0.18,0.04,-61.52,1.0,1.0,1.0
320.62,490.0,1688.0,26981.0,-0.18,0.04,-61.52,1.0,1.0,1.0
320.88,490.5,1672.0,27009.0,-0.18,0.09,-61.52,1.0,1.0,1.0
320.75,490.5,1656.0,27037.0,-0.18,0.04,-61.52,1.0,1.0,1.0
320.62,490.5,1640.0,27063.0,-0.18,0.04,-61.52,1.0,1.0,1.0
320.38,490.75,1616.0,27092.0,-0.13,0.04,-61.61,1.0,1.0,1.0
320.25,490.75,1592.0,27118.0,-0.18,0.04,-61.61,1.0,1.0,1.0
320.0,490.5,1568.0,27144.0,-0.18,0.04,-61.61,1.0,1.0,1.0
320.12,491.0,1536.0,27174.0,-0.22,0.0,-61.61,1.0,1.0,1.0
320.0,491.0,1496.0,27197.0,-0.22,-0.04,-61.61,1.0,1.0,1.0
320.0,491.25,1448.0,27222.0,-0.22,-0.04,-61.61,1.0,1.0,1.0
319.88,491.25,1408.0,27245.0,-0.18,-0.04,-61.7,1.0,1.0,1.0
319.75,491.25,1368.0,27271.0,-0.22,-0.09,-61.7,1.0,1.0,1.0
319.75,491.25,1328.0,27294.0,-0.18,-0.04,-61.7,1.0,1.0,1.0
319.88,491.5,1312.0,27315.0,-0.09,0.09,-61.61,1.0,1.0,1.0
320.0,491.75,1296.0,27338.0,-0.18,-0.04,-61.61,1.0,1.0,1.0
320.0,492.0,1280.0,27359.0,-0.13,0.04,-61.61,1.0,1.0,1.0
320.25,492.5,1280.0,27381.0,-0.09,0.09,-61.61,1.0,1.0,1.0
320.12,492.5,1288.0,27401.0,-0.09,0.09,-61.61,1.0,1.0,1.0
319.88,492.5,1296.0,27425.0,-0.04,0.09,-61.61,1.0,1.0,1.0
319.62,492.25,1304.0,27446.0,-0.09,0.13,-61.61,1.0,1.0,1.0
319.75,492.5,1312.0,27470.0,-0.04,0.09,-61.61,1.0,1.0,1.0
319.38,492.0,1328.0,27490.0,-0.09,0.13,-61.61,1.0,1.0,1.0
319.38,492.25,1344.0,27513.0,-0.04,0.18,-61.61,1.0,1.0,1.0
319.12,492.0,1360.0,27535.0,-0.09,0.13,-61.61,1.0,1.0,1.0
319.0,492.0,1368.0,27559.0,0.0,0.09,-61.61,1.0,1.0,1.0
318.75,492.0,1368.0,27584.0,-0.04,0.09,-61.61,1.0,1.0,1.0
318.38,491.5,1360.0,27607.0,-0.04,0.13,-61.61,1.0,1.0,1.0
318.25,491.5,1352.0,27631.0,-0.09,0.09,-61.61,1.0,1.0,1.0
318.12,491.5,1336.0,27654.0,-0.09,0.09,-61.61,1.0,1.0,1.0
318.12,491.75,1312.0,27674.0,-0.09,0.09,-61.61,1.0,1.0,1.0
318.12,491.75,1296.0,27698.0,-0.13,0.09,-61.61,1.0,1.0,1.0
318.12,492.0,1272.0,27719.0,-0.13,0.04,-61.61,1.0,1.0,1.0
318.0,492.0,1256.0,27741.0,-0.09,0.09,-61.61,1.0,1.0,1.0
318.12,492.25,1232.0,27762.0,-0.09,0.09,-61.61,1.0,1.0,1.0
318.25,492.5,1216.0,27783.0,-0.13,0.04,-61.61,1.0,1.0,1.0
318.12,492.5,1192.0,27802.0,-0.13,0.04,-61.61,1.0,1.0,1.0
318.0,492.75,1168.0,27824.0,-0.13,0.09,-61.61,1.0,1.0,1.0
318.12,492.75,1152.0,27843.0,-0.13,0.04,-61.61,1.0,1.0,1.0
318.38,493.25,1144.0,27862.0,-0.09,0.04,-61.61,1.0,1.0,1.0
318.5,493.75,1144.0,27882.0,-0.09,0.13,-61.61,1.0,1.0,1.0
318.88,494.25,1160.0,27900.0,-0.04,0.09,-61.61,1.0,1.0,1.0
319.12,494.75,1176.0,27918.0,-0.09,0.13,-61.52,1.0,1.0,1.0
319.25,495.0,1192.0,27939.0,-0.04,0.09,-61.52,1.0,1.0,1.0
319.25,495.0,1208.0,27960.0,-0.09,0.09,-61.52,1.0,1.0,1.0
319.12,495.25,1232.0,27979.0,-0.04,0.09,-61.52,1.0,1.0,1.0
319.25,495.5,1248.0,28001.0,-0.04,0.09,-61.52,1.0,1.0,1.0
319.38,495.75,1272.0,28023.0,-0.04,0.13,-61.52,1.0,1.0,1.0
319.38,496.0,1296.0,28043.0,-0.09,0.09,-61.52,1.0,1.0,1.0
319.38,496.0,1320.0,28065.0,-0.04,0.13,-61.52,1.0,1.0,1.0
319.88,497.0,1352.0,28087.0,-0.09,0.09,-61.52,1.0,1.0,1.0
320.0,497.25,1376.0,28110.0,-0.09,0.09,-61.52,1.0,1.0,1.0
319.75,497.25,1400.0,28133.0,-0.13,0.04,-61.44,1.0,1.0,1.0
319.75,497.25,1408.0,28154.0,-0.13,0.04,-61.44,1.0,1.0,1.0
319.75,497.5,1416.0,28179.0,-0.13,0.04,-61.44,1.0,1.0,1.0
319.88,497.75,1440.0,28203.0,-0.13,0.09,-61.44,1.0,1.0,1.0
319.62,497.5,1448.0,28224.0,-0.13,0.04,-61.44,1.0,1.0,1.0
319.62,497.75,1456.0,28250.0,-0.18,0.04,-61.44,1.0,1.0,1.0
319.75,498.0,1456.0,28273.0,-0.22,-0.04,-61.44,1.0,1.0,1.0
320.38,499.0,1464.0,28299.0,-0.22,-0.09,-61.44,1.0,1.0,1.0
320.5,499.25,1464.0,28322.0,-0.22,0.0,-61.44,1.0,1.0,1.0
320.38,499.25,1464.0,28347.0,-0.18,-0.04,-61.44,1.0,1.0,1.0
320.25,499.25,1464.0,28371.0,-0.18,-0.09,-61.44,1.0,1.0,1.0
320.62,500.0,1472.0,28394.0,-0.26,-0.09,-61.44,1.0,1.0,1.0
320.5,500.0,1480.0,28418.0,-0.22,-0.04,-61.35,1.0,1.0,1.0
320.38,500.0,1488.0,28444.0,-0.22,-0.04,-61.35,1.0,1.0,1.0
320.38,500.0,1488.0,28468.0,-0.18,-0.09,-61.35,1.0,1.0,1.0
320.38,500.25,1496.0,28493.0,-0.22,-0.04,-61.35,1.0,1.0,1.0
320.62,500.75,1504.0,28518.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
320.38,500.75,1512.0,28543.0,-0.22,-0.04,-61.35,1.0,1.0,1.0
320.5,501.25,1520.0,28569.0,-0.26,-0.04,-61.44,1.0,1.0,1.0
320.38,501.25,1520.0,28595.0,-0.22,-0.04,-61.44,1.0,1.0,1.0
320.25,501.25,1528.0,28620.0,-0.26,-0.09,-61.44,1.0,1.0,1.0
320.5,501.75,1512.0,28645.0,-0.26,-0.04,-61.44,1.0,1.0,1.0
320.12,501.25,1496.0,28670.0,-0.26,-0.13,-61.52,1.0,1.0,1.0
320.0,501.25,1480.0,28695.0,-0.26,-0.09,-61.52,1.0,1.0,1.0
319.75,501.5,1456.0,28719.0,-0.26,-0.13,-61.52,1.0,1.0,1.0
319.75,501.5,1432.0,28744.0,-0.31,-0.13,-61.52,1.0,1.0,1.0
320.12,502.0,1408.0,28767.0,-0.31,-0.13,-61.52,1.0,1.0,1.0
320.0,502.0,1384.0,28789.0,-0.31,-0.13,-61.61,1.0,1.0,1.0
319.75,502.0,1360.0,28814.0,-0.31,-0.13,-61.61,1.0,1.0,1.0
319.75,502.0,1344.0,28835.0,-0.26,-0.13,-61.61,1.0,1.0,1.0
319.25,501.5,1320.0,28859.0,-0.26,-0.13,-61.61,1.0,1.0,1.0
318.88,501.25,1304.0,28880.0,-0.26,-0.13,-61.61,1.0,1.0,1.0
318.88,501.25,1280.0,28904.0,-0.26,-0.09,-61.61,1.0,1.0,1.0
318.75,501.25,1272.0,28924.0,-0.22,-0.09,-61.7,1.0,1.0,1.0
318.88,501.75,1256.0,28945.0,-0.26,-0.09,-61.7,1.0,1.0,1.0
319.0,502.0,1240.0,28967.0,-0.22,-0.09,-61.7,1.0,1.0,1.0
319.0,502.25,1216.0,28987.0,-0.31,-0.18,-61.7,1.0,1.0,1.0
319.25,502.75,1184.0,29008.0,-0.26,-0.18,-61.7,1.0,1.0,1.0
319.62,503.5,1176.0,29028.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
319.88,504.0,1160.0,29048.0,-0.31,-0.18,-61.7,1.0,1.0,1.0
320.0,504.25,1144.0,29067.0,-0.35,-0.18,-61.7,1.0,1.0,1.0
320.0,504.75,1152.0,29084.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.38,505.0,1168.0,29104.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.5,505.5,1184.0,29124.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.38,505.5,1208.0,29145.0,-0.22,-0.09,-61.7,1.0,1.0,1.0
320.0,505.25,1224.0,29165.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.12,505.25,1240.0,29187.0,-0.22,-0.09,-61.7,1.0,1.0,1.0
320.38,505.75,1272.0,29206.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.5,506.25,1280.0,29230.0,-0.31,-0.18,-61.7,1.0,1.0,1.0
320.5,506.5,1304.0,29249.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.38,506.5,1328.0,29271.0,-0.26,-0.13,-61.7,1.0,1.0,1.0
320.25,506.25,1328.0,29293.0,-0.35,-0.18,-61.7,1.0,1.0,1.0
320.5,507.0,1336.0,29317.0,-0.31,-0.18,-61.7,1.0,1.0,1.0
320.25,506.75,1336.0,29339.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.25,507.0,1336.0,29360.0,-0.35,-0.18,-61.61,1.0,1.0,1.0
320.12,506.75,1328.0,29383.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.12,507.0,1320.0,29405.0,-0.35,-0.18,-61.61,1.0,1.0,1.0
320.25,507.25,1312.0,29429.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.38,507.5,1304.0,29451.0,-0.31,-0.22,-61.61,1.0,1.0,1.0
320.38,507.75,1304.0,29471.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.38,507.75,1304.0,29492.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.38,508.0,1296.0,29515.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.12,507.75,1304.0,29537.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.0,507.75,1312.0,29557.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.12,508.0,1320.0,29579.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.12,508.25,1320.0,29603.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.25,508.5,1320.0,29625.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.5,509.0,1328.0,29645.0,-0.35,-0.22,-61.61,1.0,1.0,1.0
320.5,509.25,1344.0,29668.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.38,509.0,1360.0,29691.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.5,509.5,1392.0,29712.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.62,509.75,1424.0,29734.0,-0.31,-0.18,-61.61,1.0,1.0,1.0
320.62,510.0,1472.0,29758.0,-0.26,-0.13,-61.61,1.0,1.0,1.0
320.62,510.25,1520.0,29782.0,-0.31,-0.13,-61.61,1.0,1.0,1.0
320.5,510.25,1576.0,29809.0,-0.26,-0.13,-61.61,1.0,1.0,1.0
320.38,510.25,1632.0,29834.0,-0.22,-0.13,-61.61,1.0,1.0,1.0
320.38,510.5,1704.0,29862.0,-0.22,-0.09,-61.61,1.0,1.0,1.0
320.5,510.75,1784.0,29889.0,-0.18,-0.09,-61.61,1.0,1.0,1.0
320.38,511.0,1856.0,29921.0,-0.22,-0.13,-61.61,1.0,1.0,1.0
320.38,511.25,1928.0,29951.0,-0.22,-0.09,-61.52,1.0,1.0,1.0
320.25,511.25,2000.0,29982.0,-0.26,-0.13,-61.52,1.0,1.0,1.0
320.0,511.5,2056.0,30014.0,-0.26,-0.13,-61.52,1.0,1.0,1.0
319.75,511.5,2136.0,30049.0,-0.22,-0.09,-61.52,1.0,1.0,1.0
319.38,511.0,2208.0,30084.0,-0.26,-0.09,-61.52,1.0,1.0,1.0
319.12,511.0,2264.0,30121.0,-0.22,-0.09,-61.52,1.0,1.0,1.0
318.75,510.75,2304.0,30158.0,-0.26,-0.13,-61.52,1.0,1.0,1.0
318.25,510.25,2328.0,30195.0,-0.35,-0.13,-61.44,1.0,1.0,1.0
318.0,510.0,2344.0,30233.0,-0.31,-0.18,-61.44,1.0,1.0,1.0
317.5,509.75,2352.0,30273.0,-0.26,-0.18,-61.44,1.0,1.0,1.0
317.38,509.5,2360.0,30312.0,-0.26,-0.13,-61.44,1.0,1.0,1.0
317.25,509.75,2360.0,30351.0,-0.26,-0.13,-61.35,1.0,1.0,1.0
317.0,509.75,2384.0,30387.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
316.75,509.75,2400.0,30427.0,-0.22,-0.13,-61.35,1.0,1.0,1.0
315.88,509.0,2400.0,30467.0,-0.26,-0.13,-61.35,1.0,1.0,1.0
315.38,508.25,2408.0,30506.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
314.88,508.0,2408.0,30546.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
314.62,508.0,2408.0,30588.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
314.5,507.75,2400.0,30628.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
314.25,507.75,2392.0,30665.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
314.0,507.75,2376.0,30704.0,-0.26,-0.09,-61.35,1.0,1.0,1.0
313.62,507.25,2376.0,30746.0,-0.22,-0.09,-61.35,1.0,1.0,1.0
313.12,507.0,2360.0,30785.0,-0.22,-0.04,-61.35,1.0,1.0,1.0
312.62,506.5,2360.0,30822.0,-0.18,0.0,-61.35,1.0,1.0,1.0
311.88,505.75,2344.0,30865.0,-0.18,-0.04,-61.35,1.0,1.0,1.0
311.5,505.5,2328.0,30901.0,-0.13,0.04,-61.35,1.0,1.0,1.0
311.12,505.0,2312.0,30941.0,-0.13,0.04,-61.35,1.0,1.0,1.0
310.62,504.75,2280.0,30979.0,-0.18,0.0,-61.35,1.0,1.0,1.0
310.25,504.5,2248.0,31019.0,-0.13,0.04,-61.35,1.0,1.0,1.0
309.75,504.0,2224.0,31054.0,-0.13,0.04,-61.35,1.0,1.0,1.0
